    0.139168381690979004E+00    0.831606243428619982E-02    0.731035045261946848E+00    0.145848738699391367E+01    0.478294491767883301E+00    0.774156153202056885E+00    0.663152635097503662E+00    0.740576386451721191E-01    0.297840237617492676E+00    0.392914246235788269E+02
    0.427093327045440674E+00    0.960765160891181511E-02    0.525228158550300250E+00    0.210885970014479618E+01    0.570727705955505371E+00    0.190590023994445801E-01    0.770697891712188721E+00    0.749840259552001953E+00    0.939261317253112793E+00    0.392965999097328123E+02
    0.283420121669769287E+01    0.143994423197909907E-01    0.339206636506956094E+00    0.937783329021293022E+00    0.304416120052337646E+00    0.381394386291503906E+00    0.926246047019958496E+00    0.830488324165344238E+00    0.647770166397094727E-01    0.393108020215053457E+02
    0.214995288848876953E+01    0.599542687427565826E-03    0.702826709435616093E+00    0.802009711850238505E+00    0.531742274761199951E+00    0.746731519699096680E+00    0.153689980506896973E+00    0.899502456188201904E+00    0.699235320091247559E+00    0.393467439114905417E+02
    0.247452539205551147E+01   -0.957508307212053683E-02    0.842428654155931822E+00   -0.117016321902998252E+00    0.563181161880493164E+00    0.202969133853912354E+00    0.404153227806091309E+00    0.588152050971984863E+00    0.297038376331329346E+00    0.393471463019528827E+02
    0.299779736995697021E+01   -0.630275259442206800E-02    0.496195641639637752E+00    0.100273911399398918E+01    0.104297757148742676E+00    0.168780267238616943E+00    0.720240235328674316E+00    0.754704296588897705E+00    0.519361615180969238E+00    0.393502557417695868E+02
    0.136332553625106812E+01    0.224494480406518121E-02    0.667424524441011302E+00    0.752846535437625808E+00    0.328001976013183594E+00    0.326687693595886230E+00    0.488355994224548340E+00    0.639501214027404785E+00    0.320460259914398193E+00    0.393529606814525863E+02
    0.221212720870971680E+01   -0.861065521397083762E-03    0.554729060169317001E+00    0.792362084040285408E+00    0.747514426708221436E+00    0.859704077243804932E+00    0.490225970745086670E+00    0.282578766345977783E+00    0.612304210662841797E+00    0.393629814625187677E+02
    0.222829914093017578E+01    0.399545335780981947E-02    0.566627278213126528E+00    0.727534740931810697E+00    0.696242094039916992E+00    0.572807729244232178E+00    0.530653536319732666E+00    0.709942579269409180E+00    0.945967137813568115E+00    0.393798616663389467E+02
    0.280371844768524170E+01    0.159454801279127027E-01    0.292277793313101497E+00    0.691118642210128198E+00    0.603575706481933594E-01    0.695263445377349854E+00    0.365342795848846436E+00    0.576082646846771240E+00    0.313138544559478760E+00    0.393883590612880994E+02
    0.263642674684524536E+01   -0.479710813347274546E-02    0.573235582476973926E+00    0.714035958403013704E+00    0.207146942615509033E+00    0.832397401332855225E+00    0.208217501640319824E+00    0.372108221054077148E+00    0.650121212005615234E+00    0.393914936863706870E+02
    0.222711950540542603E+01    0.988126626703665460E-02    0.570115023914753216E+00    0.325829067416053386E+00    0.149728655815124512E-01    0.154603660106658936E+00    0.694573879241943359E+00    0.358269453048706055E+00    0.927241623401641846E+00    0.393940540220000557E+02
    0.297198808193206787E+01    0.187357592863734088E-01   -0.271785866081400096E+00    0.242260133593437477E+01    0.178556919097900391E+00    0.363821327686309814E+00    0.173029839992523193E+00    0.976580142974853516E+00    0.323125362396240234E+00    0.393958215481380236E+02
    0.297198808193206787E+01    0.187357592863734088E-01   -0.271785866081400096E+00    0.242260133593437477E+01    0.178556919097900391E+00    0.363821327686309814E+00    0.173029839992523193E+00    0.976580142974853516E+00    0.323125362396240234E+00    0.393958215481380236E+02
    0.929117202758789062E-01    0.422476306471258282E-03    0.863311634197035493E+00    0.809302929840031604E+00    0.809614479541778564E+00    0.516733407974243164E+00    0.961019992828369141E-01    0.291420400142669678E+00    0.990108370780944824E+00    0.393959461106306463E+02
    0.227990216016769409E+01    0.395218276368999345E-02    0.441195661868132250E+00    0.100874463528240632E+01    0.775142908096313477E+00    0.386057078838348389E+00    0.375565230846405029E+00    0.710429370403289795E+00    0.588522076606750488E+00    0.394006397729431939E+02
    0.278088086843490601E+01    0.844249414223238975E-03    0.625192166966488605E+00    0.632266371631275970E-01    0.703180670738220215E+00    0.858243644237518311E+00    0.990840494632720947E+00    0.342643916606903076E+00    0.354254305362701416E+00    0.394017280524798892E+02
    0.215033054351806641E+00    0.718995907608099578E-02    0.921774237976169086E+00   -0.406135355177829172E+00    0.780059337615966797E+00    0.121350824832916260E+00    0.447178721427917480E+00    0.772742509841918945E+00    0.953310608863830566E+00    0.394037476411491383E+02
    0.279554271697998047E+01    0.142668365563246181E-01    0.144833897622540481E+00    0.139785748907482565E+01    0.769757270812988281E+00    0.446322381496429443E+00    0.956878900527954102E+00    0.782423615455627441E-01    0.827429413795471191E+00    0.394085348463127545E+02
    0.282391601800918579E+01   -0.793713320393691539E-03    0.176658915591559273E+00    0.168944496309469194E+01    0.955666363239288330E+00    0.922404646873474121E+00    0.617298662662506104E+00    0.331012606620788574E+00    0.406947851181030273E+00    0.394105658470345546E+02
    0.285781055688858032E+01   -0.564326140661950641E-02    0.455964884589501573E+00    0.137260970100646529E+01    0.872506082057952881E+00    0.769942283630371094E+00    0.353569626808166504E+00    0.613278448581695557E+00    0.974874675273895264E+00    0.394179417432589432E+02
    0.277983838319778442E+01    0.789223522677910336E-02    0.623815298295274823E+00   -0.228092927212053986E+00    0.138418018817901611E+00    0.230651378631591797E+00    0.973742306232452393E+00    0.316831827163696289E+00    0.783425569534301758E+00    0.394185229142495857E+02
    0.108526557683944702E+01    0.128578695485179802E-01    0.609952798967995813E+00    0.370052133806613337E+00    0.200068354606628418E+00    0.715761303901672363E+00    0.674012362957000732E+00    0.176126837730407715E+00    0.642850279808044434E+00    0.394201013572211423E+02
    0.296175438165664673E+01   -0.545700791898927253E-02    0.169129110518041886E+00    0.181000138569322511E+01    0.551545619964599609E-01    0.307860732078552246E+00    0.565930008888244629E-01    0.350232064723968506E+00    0.326262295246124268E+00    0.394230731744675893E+02
    0.296175438165664673E+01   -0.545700791898927253E-02    0.169129110518041886E+00    0.181000138569322511E+01    0.551545619964599609E-01    0.307860732078552246E+00    0.565930008888244629E-01    0.350232064723968506E+00    0.326262295246124268E+00    0.394230731744675893E+02
    0.218244659900665283E+01   -0.107226113917149434E-01    0.982960763680624794E-01    0.328162326117388092E+01    0.858574271202087402E+00    0.527664422988891602E-01    0.730357766151428223E-01    0.629622220993041992E+00    0.520979344844818115E+00    0.394253449284614135E+02
    0.218244659900665283E+01   -0.107226113917149434E-01    0.982960763680624794E-01    0.328162326117388092E+01    0.858574271202087402E+00    0.527664422988891602E-01    0.730357766151428223E-01    0.629622220993041992E+00    0.520979344844818115E+00    0.394253449284614135E+02
    0.271854722499847412E+01    0.108966006710837816E-01   -0.204239427093965142E-01    0.221015217864635405E+01    0.155412554740905762E+00    0.973788321018218994E+00    0.575249910354614258E+00    0.716247677803039551E+00    0.362457931041717529E+00    0.394260601495213407E+02
    0.234901374578475952E+01   -0.426293296412399471E-02    0.766086654463290384E+00   -0.344396469778811942E+00    0.729730069637298584E+00    0.478316545486450195E-01    0.731821119785308838E+00    0.128598392009735107E+00    0.226337134838104248E+00    0.394301181540170518E+02
    0.255039221048355103E+01    0.104477274967393046E-01    0.457485043640329325E+00    0.142996211999123546E+00    0.853786528110504150E+00    0.928828120231628418E+00    0.261344492435455322E+00    0.493294358253479004E+00    0.505232393741607666E+00    0.394308910709706666E+02
    0.255039221048355103E+01    0.104477274967393046E-01    0.457485043640329325E+00    0.142996211999123546E+00    0.853786528110504150E+00    0.928828120231628418E+00    0.261344492435455322E+00    0.493294358253479004E+00    0.505232393741607666E+00    0.394308910709706666E+02
    0.226568108797073364E+01    0.274377781714281324E-02    0.501155758786151373E+00    0.552385613659530428E+00    0.238593995571136475E+00    0.323448777198791504E+00    0.340312659740447998E+00    0.671611905097961426E+00    0.826068103313446045E+00    0.394338182057245987E+02
    0.106633865833282471E+01   -0.317997674556748074E-02    0.464271373204264259E+00    0.229910604147270492E+01    0.279414832592010498E+00    0.636225044727325439E+00    0.382215261459350586E+00    0.569821476936340332E+00    0.402051389217376709E+00    0.394424403416429570E+02
    0.566156923770904541E+00    0.526258785169004487E-02    0.630909179953565991E+00    0.114843149824224922E+01    0.841179490089416504E+00    0.756952226161956787E+00    0.461899101734161377E+00    0.170176267623901367E+00    0.225178003311157227E+00    0.394473653720385826E+02
    0.256465655565261841E+01    0.145693013943319844E-02    0.361710661952612922E+00    0.102902867401085429E+01    0.921124100685119629E+00    0.581148505210876465E+00    0.617803454399108887E+00    0.912576913833618164E-01    0.474191725254058838E+00    0.394520777341062896E+02
    0.202916264533996582E+01    0.876143903779271968E-02    0.167518187080589770E+00    0.198654903321223486E+01    0.476982414722442627E+00    0.857612490653991699E-01    0.763504385948181152E+00    0.183242142200469971E+00    0.573912620544433594E+00    0.394533585701872909E+02
    0.610641717910766602E+00    0.811115913014662238E-02    0.569325852256577836E+00    0.848630069360521655E+00    0.680590152740478516E+00    0.663036048412322998E+00    0.205071866512298584E+00    0.523346960544586182E+00    0.406796395778656006E+00    0.394654073480397685E+02
    0.299945354461669922E+01    0.798561793185291989E-02    0.383694480467883625E+00    0.317488964155902387E+00    0.907725155353546143E+00    0.310007333755493164E+00    0.749707162380218506E+00    0.610382378101348877E+00    0.110114276409149170E+00    0.394661044739945410E+02
    0.185936504602432251E+01    0.153897437252772089E-01    0.673211273078310524E+00   -0.552238562918080711E+00    0.507502913475036621E+00    0.408232092857360840E+00    0.653672158718109131E+00    0.268146038055419922E+00    0.859433829784393311E+00    0.394667639179541254E+02
    0.628883600234985352E+00    0.281564739000259023E-02    0.658665810555727371E+00    0.791051276096282230E+00    0.951978802680969238E+00    0.533865392208099365E+00    0.725493967533111572E+00    0.240466058254241943E+00    0.475310146808624268E+00    0.394690520358310479E+02
    0.305868387222290039E-01    0.113102417201914694E-01    0.991998811508133238E-01    0.338462624415586344E+01    0.940548002719879150E+00    0.441724121570587158E+00    0.580873906612396240E+00    0.936379253864288330E+00    0.558597862720489502E+00    0.394751004494711069E+02
    0.305868387222290039E-01    0.113102417201914694E-01    0.991998811508133238E-01    0.338462624415586344E+01    0.940548002719879150E+00    0.441724121570587158E+00    0.580873906612396240E+00    0.936379253864288330E+00    0.558597862720489502E+00    0.394751004494711069E+02
    0.280959516763687134E+01   -0.231619038070386609E-02    0.199848937454864095E+00    0.182613633594550717E+01    0.399593293666839600E+00    0.683210492134094238E+00    0.910718679428100586E+00    0.932277023792266846E+00    0.867189586162567139E+00    0.394784358920983820E+02
    0.225562369823455811E+01    0.494932575212455629E-02    0.639191014342938790E+00    0.345301371142445301E+00    0.493123471736907959E+00    0.431314170360565186E+00    0.586241841316223145E+00    0.834566652774810791E+00    0.397500395774841309E+00    0.394828792075822790E+02
    0.103775185346603394E+01   -0.327849599547570293E-02    0.408773354112801302E+00    0.178456440834145180E+01    0.872957766056060791E+00    0.751402437686920166E+00    0.697837352752685547E+00    0.826798260211944580E+00    0.264078855514526367E+00    0.394850433073556744E+02
    0.233177232742309570E+01   -0.497076271408398735E-03    0.132931244065443072E+00    0.268142682836277224E+01    0.567631602287292480E+00    0.935432314872741699E-01    0.880180001258850098E-01    0.504537224769592285E+00    0.598342061042785645E+00    0.394898052708335712E+02
    0.135213249921798706E+01    0.619865488774824867E-02    0.717935378261483570E+00    0.100408697527424665E+00    0.402784347534179688E+00    0.186293303966522217E+00    0.206620991230010986E+00    0.692080736160278320E+00    0.817200601100921631E+00    0.394905487472990160E+02
    0.226928651332855225E+01    0.170314263354198313E-02   -0.163914918250939769E-01    0.274692016566140529E+01    0.625970780849456787E+00    0.760149776935577393E+00    0.618371963500976562E-01    0.660454988479614258E+00    0.775964736938476562E+00    0.394952262550529127E+02
    0.136978268623352051E+00    0.117966510905225513E-01    0.383345899612777430E+00    0.185009029064997188E+01    0.559323847293853760E+00    0.284019649028778076E+00    0.840840935707092285E-01    0.711995363235473633E-01    0.209954202175140381E+00    0.394956243047893167E+02
    0.213807839155197144E+01   -0.572920702383575113E-02    0.788854882174071181E+00   -0.209995312690751529E+00    0.806034505367279053E+00    0.561479508876800537E+00    0.984937787055969238E+00    0.199621558189392090E+00    0.913091480731964111E+00    0.394957457423142273E+02
    0.145512485504150391E+01    0.143212636975698481E-01    0.358087987723579748E+00    0.163803590692217860E+01    0.867572963237762451E+00    0.665720224380493164E+00    0.603838801383972168E+00    0.602992236614227295E+00    0.198704242706298828E+00    0.394966174362801041E+02
    0.351239740848541260E+00    0.121636670433163084E-01    0.575267120622976247E+00    0.882379123696238388E+00    0.400394797325134277E-01    0.709162712097167969E+00    0.499081611633300781E-01    0.989192187786102295E+00    0.981606662273406982E+00    0.395053821000454306E+02
    0.113032346963882446E+01    0.421647462707492975E-02    0.385214391616695628E+00    0.203718427163938465E+01    0.731800496578216553E+00    0.771933972835540771E+00    0.913304269313812256E+00    0.199661254882812500E-01    0.267278671264648438E+00    0.395080497792380356E+02
    0.188522422313690186E+01    0.630951090153131829E-02    0.566520871035362528E+00    0.166653417512266894E+00    0.152231633663177490E+00    0.776672065258026123E+00    0.210697293281555176E+00    0.515569448471069336E-01    0.192982852458953857E+00    0.395104779230594687E+02
    0.249697923660278320E+01   -0.635627766371056786E-02    0.665075760030529595E+00   -0.650182667634544714E-01    0.265464365482330322E+00    0.593787729740142822E+00    0.505387544631958008E+00    0.898948073387145996E+00    0.181007385253906250E-01    0.395145677636898043E+02
    0.265858036279678345E+01    0.106739771771844124E-01   -0.842730634432240083E-01    0.183888707650333494E+01    0.490189790725708008E+00    0.141184866428375244E+00    0.923669576644897461E+00    0.719296216964721680E+00    0.204224407672882080E+00    0.395159387550790768E+02
    0.255230784416198730E+01   -0.671557431315273918E-02    0.517988628829525011E+00    0.832276637728768809E+00    0.446947097778320312E+00    0.110342919826507568E+00    0.260480999946594238E+00    0.416715562343597412E+00    0.474183499813079834E+00    0.395161470260684808E+02
    0.241950702667236328E+01    0.948867981635049878E-03    0.251220029197886552E+00    0.159884067108216477E+01    0.920104980468750000E+00    0.475701391696929932E+00    0.339506924152374268E+00    0.709487795829772949E-01    0.810497105121612549E+00    0.395280776614178961E+02
    0.197177606821060181E+01    0.158618964667485603E-01    0.640289684131975068E+00   -0.907581929922979591E+00    0.387139737606048584E+00    0.510149836540222168E+00    0.872294604778289795E+00    0.805834233760833740E+00    0.422796607017517090E+00    0.395287673104953257E+02
    0.197177606821060181E+01    0.158618964667485603E-01    0.640289684131975068E+00   -0.907581929922979591E+00    0.387139737606048584E+00    0.510149836540222168E+00    0.872294604778289795E+00    0.805834233760833740E+00    0.422796607017517090E+00    0.395287673104953257E+02
    0.289857244491577148E+01    0.998463459769782617E-02    0.543884876862404387E+00   -0.146663765359844533E+01    0.522446751594543457E+00    0.399933516979217529E+00    0.132240593433380127E+00    0.337308049201965332E-01    0.277751088142395020E+00    0.395288276365317230E+02
    0.468009531497955322E+00    0.996249995611593435E-03    0.568146603094483393E+00    0.977229939570266271E+00    0.836968541145324707E+00    0.931923270225524902E+00    0.301398992538452148E+00    0.578635156154632568E+00    0.257000923156738281E+00    0.395316166231671815E+02
    0.140802705287933350E+01    0.242198073262460878E-02    0.391299684114217838E+00    0.168336677745721852E+01    0.354694664478302002E+00    0.764771044254302979E+00    0.638771772384643555E+00    0.534927487373352051E+00    0.153717219829559326E+00    0.395361219148759844E+02
    0.152259850502014160E+01    0.196664196315076908E-02    0.488101658351742906E+00    0.724088464663219855E+00    0.232127964496612549E+00    0.954800009727478027E+00    0.499930918216705322E+00    0.718714058399200439E+00    0.586534559726715088E+00    0.395383176195516199E+02
    0.289287614822387695E+01   -0.821616118012789376E-04    0.441447341435139251E+00    0.430071073855001706E+00    0.942943096160888672E+00    0.863878130912780762E+00    0.359544396400451660E+00    0.566008865833282471E+00    0.853472054004669189E+00    0.395387771371607997E+02
    0.289287614822387695E+01   -0.821616118012789376E-04    0.441447341435139251E+00    0.430071073855001706E+00    0.942943096160888672E+00    0.863878130912780762E+00    0.359544396400451660E+00    0.566008865833282471E+00    0.853472054004669189E+00    0.395387771371607997E+02
    0.958239734172821045E+00   -0.625293054835934781E-02    0.613971747680372659E+00    0.152308658230070670E+01    0.123991310596466064E+00    0.364120304584503174E+00    0.751190066337585449E+00    0.715735733509063721E+00    0.746813893318176270E+00    0.395393933273563007E+02
    0.279479008913040161E+01    0.177384954642381882E-02    0.648337121072025790E+00   -0.584314531089939360E+00    0.581556320190429688E+00    0.391224384307861328E+00    0.252820312976837158E+00    0.874875366687774658E+00    0.821856021881103516E+00    0.395459255815759505E+02
    0.279479008913040161E+01    0.177384954642381882E-02    0.648337121072025790E+00   -0.584314531089939360E+00    0.581556320190429688E+00    0.391224384307861328E+00    0.252820312976837158E+00    0.874875366687774658E+00    0.821856021881103516E+00    0.395459255815759505E+02
    0.288405543565750122E+01   -0.228171528861277704E-02    0.551666609141607811E+00    0.625122580116688337E-01    0.337032854557037354E+00    0.605538070201873779E+00    0.689977824687957764E+00    0.786329746246337891E+00    0.748788714408874512E+00    0.395479603127710817E+02
    0.202063697576522827E+01    0.431279810784119741E-02    0.624978549336341685E-01    0.208760847288557727E+01    0.462591052055358887E-01    0.165886163711547852E+00    0.200765192508697510E+00    0.893421769142150879E-01    0.342464864253997803E+00    0.395522657555843296E+02
    0.262295866012573242E+01   -0.170975500459561672E-02    0.261708829630423190E+00    0.176329670352407142E+01    0.487128615379333496E+00    0.860134124755859375E+00    0.119500458240509033E+00    0.227787971496582031E+00    0.922732532024383545E+00    0.395527789841025097E+02
    0.262295866012573242E+01   -0.170975500459561672E-02    0.261708829630423190E+00    0.176329670352407142E+01    0.487128615379333496E+00    0.860134124755859375E+00    0.119500458240509033E+00    0.227787971496582031E+00    0.922732532024383545E+00    0.395527789841025097E+02
    0.417643189430236816E+00    0.158322426700947469E-01    0.320013262959840505E+00    0.144789624661645222E+01    0.876454353332519531E+00    0.996617317199707031E+00    0.631275296211242676E+00    0.438437819480895996E+00    0.841149151325225830E+00    0.395534093065624504E+02
    0.417643189430236816E+00    0.158322426700947469E-01    0.320013262959840505E+00    0.144789624661645222E+01    0.876454353332519531E+00    0.996617317199707031E+00    0.631275296211242676E+00    0.438437819480895996E+00    0.841149151325225830E+00    0.395534093065624504E+02
    0.228314369916915894E+01   -0.209550892476444281E-02    0.656919961277284137E+00   -0.181388948197640620E+00    0.531259655952453613E+00    0.142911970615386963E+00    0.989873528480529785E+00    0.379885017871856689E+00    0.418624222278594971E+00    0.395621982519680699E+02
    0.248349308967590332E-01   -0.401440846694166732E-02    0.856396882975102081E+00   -0.545973085289159998E+00    0.408198833465576172E-01    0.343584477901458740E+00    0.680137455463409424E+00    0.932163238525390625E+00    0.980245590209960938E+00    0.395633180080082028E+02
    0.264500677585601807E+01   -0.386945265638835405E-02    0.661711991856267612E+00   -0.657400198477007480E+00    0.347334146499633789E-02    0.667840242385864258E-01    0.691321074962615967E+00    0.322966277599334717E+00    0.699541687965393066E+00    0.395644346541176830E+02
    0.234854060411453247E+01   -0.107566662693113647E-01    0.852761313947157040E+00   -0.144541349550195308E+01    0.434941053390502930E-02    0.650983095169067383E+00    0.871056318283081055E-02    0.777495205402374268E+00    0.948332548141479492E+00    0.395661202765206212E+02
    0.133217811584472656E+01   -0.133283177887978774E-02    0.661792665057616358E+00    0.382892894625758914E-01    0.989308595657348633E+00    0.239092707633972168E+00    0.143109083175659180E+00    0.601322829723358154E+00    0.583596348762512207E+00    0.395664898441171431E+02
    0.133217811584472656E+01   -0.133283177887978774E-02    0.661792665057616358E+00    0.382892894625758914E-01    0.989308595657348633E+00    0.239092707633972168E+00    0.143109083175659180E+00    0.601322829723358154E+00    0.583596348762512207E+00    0.395664898441171431E+02
    0.148811584711074829E+01    0.237818778479270774E-02    0.185895648440499578E+00    0.223325510290466722E+01    0.470654308795928955E+00    0.228937685489654541E+00    0.314899921417236328E+00    0.509434938430786133E+00    0.897975802421569824E+00    0.395702169756633779E+02
    0.148811584711074829E+01    0.237818778479270774E-02    0.185895648440499578E+00    0.223325510290466722E+01    0.470654308795928955E+00    0.228937685489654541E+00    0.314899921417236328E+00    0.509434938430786133E+00    0.897975802421569824E+00    0.395702169756633779E+02
    0.160434544086456299E+00    0.715556031615425126E-02    0.520751392583760575E+00    0.991678241523978987E+00    0.103399217128753662E+00    0.676835715770721436E+00    0.546078741550445557E+00    0.759680628776550293E+00    0.600671052932739258E+00    0.395737727547419738E+02
    0.273306548595428467E+01   -0.886267367336470054E-02    0.453381716711047988E+00    0.739634158929914687E+00    0.401546597480773926E+00    0.834321618080139160E+00    0.655331373214721680E+00    0.171102941036224365E+00    0.748080432415008545E+00    0.395743423654726527E+02
    0.276504188776016235E+01    0.243925443542664794E-02    0.302364662406199969E+00    0.515618076707423101E+00    0.549084544181823730E+00    0.622645914554595947E+00    0.854816436767578125E-01    0.588596522808074951E+00    0.816666364669799805E+00    0.395759263496664389E+02
    0.199615019559860229E+01    0.162198511469254284E-02    0.592296737100650672E+00    0.245044019023921804E-01    0.409793853759765625E-02    0.866326093673706055E-01    0.869206070899963379E+00    0.960582554340362549E+00    0.296778976917266846E+00    0.395769169989078549E+02
    0.465687990188598633E+00    0.121664555249200081E-01    0.566147809216908771E+00    0.554968346828042303E+00    0.753763496875762939E+00    0.247571349143981934E+00    0.629948079586029053E+00    0.999099493026733398E+00    0.134766936302185059E+00    0.395781649679070426E+02
    0.465687990188598633E+00    0.121664555249200081E-01    0.566147809216908771E+00    0.554968346828042303E+00    0.753763496875762939E+00    0.247571349143981934E+00    0.629948079586029053E+00    0.999099493026733398E+00    0.134766936302185059E+00    0.395781649679070426E+02
    0.385687172412872314E+00   -0.101386364258721461E-01    0.726570623076799316E+00    0.671979029167290909E+00    0.713763236999511719E-01    0.878398299217224121E+00    0.457959473133087158E+00    0.191793739795684814E+00    0.876635491847991943E+00    0.395785830516554995E+02
    0.219096046686172485E+01    0.191991670318672272E-01    0.167756849212659237E+00    0.810256246816462911E+00    0.324358582496643066E+00    0.575338542461395264E+00    0.272968053817749023E+00    0.585907042026519775E+00    0.961974799633026123E+00    0.395794301344667332E+02
    0.274636512994766235E+01    0.148962986818613405E-01    0.346328828605535988E+00    0.618574883868142564E-01    0.794028043746948242E+00    0.821121990680694580E+00    0.910175502300262451E+00    0.331368267536163330E+00    0.347909390926361084E+00    0.395845093147744862E+02
    0.274636512994766235E+01    0.148962986818613405E-01    0.346328828605535988E+00    0.618574883868142564E-01    0.794028043746948242E+00    0.821121990680694580E+00    0.910175502300262451E+00    0.331368267536163330E+00    0.347909390926361084E+00    0.395845093147744862E+02
    0.223302108049392700E+01   -0.330154955227763983E-02    0.385459532105707936E+00    0.963999508792265924E+00    0.207714498043060303E+00    0.284671843051910400E+00    0.445322036743164062E+00    0.483963251113891602E+00    0.953045427799224854E+00    0.395847269164309026E+02
    0.269078564643859863E+01    0.351922550297320948E-02    0.379059238186904346E+00    0.376681692606819662E+00    0.747072696685791016E+00    0.729052722454071045E+00    0.997007727622985840E+00    0.349362373352050781E+00    0.827126860618591309E+00    0.395858840841011457E+02
    0.269078564643859863E+01    0.351922550297320948E-02    0.379059238186904346E+00    0.376681692606819662E+00    0.747072696685791016E+00    0.729052722454071045E+00    0.997007727622985840E+00    0.349362373352050781E+00    0.827126860618591309E+00    0.395858840841011457E+02
